file_name,file_path,class_name,class_index
natu307.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu307.jpg,Opencountry,0
nat1111.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat1111.jpg,Opencountry,0
land690.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land690.jpg,Opencountry,0
land540.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land540.jpg,Opencountry,0
nat823.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat823.jpg,Opencountry,0
natu77.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu77.jpg,Opencountry,0
natu593.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu593.jpg,Opencountry,0
nat457.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat457.jpg,Opencountry,0
n347020.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n347020.jpg,Opencountry,0
fie43.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie43.jpg,Opencountry,0
land666.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land666.jpg,Opencountry,0
nat733.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat733.jpg,Opencountry,0
land299.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land299.jpg,Opencountry,0
land573.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land573.jpg,Opencountry,0
land515.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land515.jpg,Opencountry,0
natu69.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu69.jpg,Opencountry,0
nat1263.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat1263.jpg,Opencountry,0
land298.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land298.jpg,Opencountry,0
nat654.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat654.jpg,Opencountry,0
land616.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land616.jpg,Opencountry,0
land793.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land793.jpg,Opencountry,0
land87.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land87.jpg,Opencountry,0
sopen61.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/sopen61.jpg,Opencountry,0
land206.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land206.jpg,Opencountry,0
fie37.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie37.jpg,Opencountry,0
fie7.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie7.jpg,Opencountry,0
nat834.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat834.jpg,Opencountry,0
land416.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land416.jpg,Opencountry,0
land694.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land694.jpg,Opencountry,0
moun36.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/moun36.jpg,Opencountry,0
fie35.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie35.jpg,Opencountry,0
land704.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land704.jpg,Opencountry,0
nat1002.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat1002.jpg,Opencountry,0
land290.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land290.jpg,Opencountry,0
land661.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land661.jpg,Opencountry,0
land51.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land51.jpg,Opencountry,0
land61.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land61.jpg,Opencountry,0
n18077.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n18077.jpg,Opencountry,0
cdmc276.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/cdmc276.jpg,Opencountry,0
n371061.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n371061.jpg,Opencountry,0
nat446.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat446.jpg,Opencountry,0
natu100.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu100.jpg,Opencountry,0
land911.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land911.jpg,Opencountry,0
natu51.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu51.jpg,Opencountry,0
natu921.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu921.jpg,Opencountry,0
nat1026.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat1026.jpg,Opencountry,0
land604.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land604.jpg,Opencountry,0
n490070.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n490070.jpg,Opencountry,0
nat511.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat511.jpg,Opencountry,0
natu546.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu546.jpg,Opencountry,0
natu552.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu552.jpg,Opencountry,0
land709.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land709.jpg,Opencountry,0
land549.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land549.jpg,Opencountry,0
land342.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land342.jpg,Opencountry,0
natu136.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu136.jpg,Opencountry,0
land291.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land291.jpg,Opencountry,0
open55.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/open55.jpg,Opencountry,0
nat355.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat355.jpg,Opencountry,0
natu384.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu384.jpg,Opencountry,0
land731.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land731.jpg,Opencountry,0
land352.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land352.jpg,Opencountry,0
natu939.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu939.jpg,Opencountry,0
nat678.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat678.jpg,Opencountry,0
n291051.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n291051.jpg,Opencountry,0
fie5.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie5.jpg,Opencountry,0
natu559.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu559.jpg,Opencountry,0
nat164.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat164.jpg,Opencountry,0
land355.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land355.jpg,Opencountry,0
land918.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land918.jpg,Opencountry,0
land80.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land80.jpg,Opencountry,0
land364.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land364.jpg,Opencountry,0
n18041.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n18041.jpg,Opencountry,0
land513.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land513.jpg,Opencountry,0
land663.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land663.jpg,Opencountry,0
land692.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land692.jpg,Opencountry,0
nat1034.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat1034.jpg,Opencountry,0
open53.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/open53.jpg,Opencountry,0
natu55.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu55.jpg,Opencountry,0
land817.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land817.jpg,Opencountry,0
fie26.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie26.jpg,Opencountry,0
natu65.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu65.jpg,Opencountry,0
land764.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land764.jpg,Opencountry,0
natu541.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu541.jpg,Opencountry,0
land823.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land823.jpg,Opencountry,0
natu179.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu179.jpg,Opencountry,0
natu557.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu557.jpg,Opencountry,0
cdmc354.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/cdmc354.jpg,Opencountry,0
natu864.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu864.jpg,Opencountry,0
nat1105.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat1105.jpg,Opencountry,0
n676082.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n676082.jpg,Opencountry,0
land41.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land41.jpg,Opencountry,0
n251015.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n251015.jpg,Opencountry,0
n251016.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n251016.jpg,Opencountry,0
land560.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land560.jpg,Opencountry,0
nat190.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat190.jpg,Opencountry,0
land693.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land693.jpg,Opencountry,0
nat1145.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat1145.jpg,Opencountry,0
natu380.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu380.jpg,Opencountry,0
land501.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land501.jpg,Opencountry,0
land689.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land689.jpg,Opencountry,0
natu176.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu176.jpg,Opencountry,0
cdmc722.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/cdmc722.jpg,Opencountry,0
n295006.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n295006.jpg,Opencountry,0
fie23.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie23.jpg,Opencountry,0
land351.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land351.jpg,Opencountry,0
n199000.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n199000.jpg,Opencountry,0
land681.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land681.jpg,Opencountry,0
n291058.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n291058.jpg,Opencountry,0
natu583.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu583.jpg,Opencountry,0
land825.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land825.jpg,Opencountry,0
natu885.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu885.jpg,Opencountry,0
land525.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land525.jpg,Opencountry,0
natu576.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu576.jpg,Opencountry,0
land202.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land202.jpg,Opencountry,0
natu998.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu998.jpg,Opencountry,0
natu525.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu525.jpg,Opencountry,0
land952.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land952.jpg,Opencountry,0
cdmc710.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/cdmc710.jpg,Opencountry,0
tell67.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/tell67.jpg,Opencountry,0
nat731.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat731.jpg,Opencountry,0
land575.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land575.jpg,Opencountry,0
land618.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land618.jpg,Opencountry,0
land526.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land526.jpg,Opencountry,0
land797.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land797.jpg,Opencountry,0
natu41.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu41.jpg,Opencountry,0
osun12.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/osun12.jpg,Opencountry,0
sopen10.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/sopen10.jpg,Opencountry,0
land350.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land350.jpg,Opencountry,0
natu503.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu503.jpg,Opencountry,0
nat748.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat748.jpg,Opencountry,0
land606.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land606.jpg,Opencountry,0
nat811.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat811.jpg,Opencountry,0
open37.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/open37.jpg,Opencountry,0
natu32.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu32.jpg,Opencountry,0
land348.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land348.jpg,Opencountry,0
nat618.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat618.jpg,Opencountry,0
land406.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land406.jpg,Opencountry,0
natu600.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu600.jpg,Opencountry,0
land639.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land639.jpg,Opencountry,0
land652.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land652.jpg,Opencountry,0
natu935.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu935.jpg,Opencountry,0
open12.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/open12.jpg,Opencountry,0
land947.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land947.jpg,Opencountry,0
land833.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land833.jpg,Opencountry,0
land433.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land433.jpg,Opencountry,0
nat932.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat932.jpg,Opencountry,0
land665.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land665.jpg,Opencountry,0
land500.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land500.jpg,Opencountry,0
land555.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land555.jpg,Opencountry,0
land835.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land835.jpg,Opencountry,0
open35.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/open35.jpg,Opencountry,0
nat1118.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat1118.jpg,Opencountry,0
natu544.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu544.jpg,Opencountry,0
land285.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land285.jpg,Opencountry,0
nat524.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat524.jpg,Opencountry,0
nat802.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat802.jpg,Opencountry,0
n291056.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n291056.jpg,Opencountry,0
n18003.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n18003.jpg,Opencountry,0
fie28.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie28.jpg,Opencountry,0
n490003.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n490003.jpg,Opencountry,0
nat1010.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat1010.jpg,Opencountry,0
natu852.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu852.jpg,Opencountry,0
land239.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land239.jpg,Opencountry,0
nat874.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat874.jpg,Opencountry,0
art582.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/art582.jpg,Opencountry,0
n291048.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n291048.jpg,Opencountry,0
natu181.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu181.jpg,Opencountry,0
natu45.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu45.jpg,Opencountry,0
land505.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land505.jpg,Opencountry,0
natu524.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu524.jpg,Opencountry,0
land516.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land516.jpg,Opencountry,0
fie50.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie50.jpg,Opencountry,0
fie13.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie13.jpg,Opencountry,0
n295072.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n295072.jpg,Opencountry,0
natu83.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu83.jpg,Opencountry,0
n18053.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n18053.jpg,Opencountry,0
land472.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land472.jpg,Opencountry,0
natu594.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu594.jpg,Opencountry,0
sopen15.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/sopen15.jpg,Opencountry,0
land493.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land493.jpg,Opencountry,0
natu841.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu841.jpg,Opencountry,0
nat455.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat455.jpg,Opencountry,0
land550.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land550.jpg,Opencountry,0
n266024.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n266024.jpg,Opencountry,0
n371057.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n371057.jpg,Opencountry,0
nat589.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat589.jpg,Opencountry,0
open42.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/open42.jpg,Opencountry,0
nat1122.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat1122.jpg,Opencountry,0
cdmc713.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/cdmc713.jpg,Opencountry,0
natu726.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu726.jpg,Opencountry,0
nat718.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat718.jpg,Opencountry,0
natu413.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu413.jpg,Opencountry,0
land829.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land829.jpg,Opencountry,0
nat780.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat780.jpg,Opencountry,0
natu89.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu89.jpg,Opencountry,0
land891.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land891.jpg,Opencountry,0
land684.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land684.jpg,Opencountry,0
nat1117.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat1117.jpg,Opencountry,0
land269.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land269.jpg,Opencountry,0
land557.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land557.jpg,Opencountry,0
nat615.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat615.jpg,Opencountry,0
natu506.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu506.jpg,Opencountry,0
natu735.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu735.jpg,Opencountry,0
land662.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land662.jpg,Opencountry,0
nat499.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat499.jpg,Opencountry,0
natu932.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu932.jpg,Opencountry,0
natu563.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu563.jpg,Opencountry,0
nat896.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat896.jpg,Opencountry,0
natu535.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu535.jpg,Opencountry,0
land381.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land381.jpg,Opencountry,0
land640.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land640.jpg,Opencountry,0
land658.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land658.jpg,Opencountry,0
nat955.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat955.jpg,Opencountry,0
land691.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land691.jpg,Opencountry,0
natu790.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu790.jpg,Opencountry,0
natu574.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu574.jpg,Opencountry,0
urb969.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/urb969.jpg,Opencountry,0
land388.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land388.jpg,Opencountry,0
land353.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land353.jpg,Opencountry,0
fie48.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie48.jpg,Opencountry,0
tell59.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/tell59.jpg,Opencountry,0
n291085.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n291085.jpg,Opencountry,0
fie20.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/fie20.jpg,Opencountry,0
moun17.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/moun17.jpg,Opencountry,0
des16.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/des16.jpg,Opencountry,0
n213061.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n213061.jpg,Opencountry,0
nat173.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat173.jpg,Opencountry,0
natu832.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu832.jpg,Opencountry,0
n18080.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/n18080.jpg,Opencountry,0
tell56.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/tell56.jpg,Opencountry,0
land656.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land656.jpg,Opencountry,0
natu652.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/natu652.jpg,Opencountry,0
open61.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/open61.jpg,Opencountry,0
nat502.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/nat502.jpg,Opencountry,0
land645.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land645.jpg,Opencountry,0
cdmc712.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/cdmc712.jpg,Opencountry,0
land507.jpg,../../../mcv/datasets/MIT_split/train/Opencountry/land507.jpg,Opencountry,0
